filename.d1.d2,A/C CLUTCH,A/C SWITCH,AF FB CMD,AF FB CMD B2,AF SENSOR,AF SENSOR B1,AF SENSOR B2,ALTERNATOR,BARO SENSOR,BATTERY,BRAKE SWITCH,CMP CTRL,CMP CTRL CMD,DRIVING STATUS,ECT SENSOR,ECT SENSOR 2,EGR COMMAND,EGR LIFT,ELD,ENGINE SPEED,EVAP CVS VALVE,EVAP PC DUTY,F INJECTOR,FSS,FSS-B1,FSS-B2,FTP SENSOR,FUEL CUT,FUEL LEVEL,HO2S B1 S2,HO2S B2 S2,HO2S S2,IAT SENSOR,IDLE TARGET TH,IDLING,IG1 LEVEL,IMA MOTOR TORQUE,IMRC VALVE CMD,KCREND,KNOCK CTRL,KNOCK CTRL EGR,KNOCK RETARD,LT FUEL TRIM,LT FUEL TRIM B1,LT FUEL TRIM B2,MAP SENSOR,MISFIRE,PNP SWITCH,PSP SWITCH,PULSER F/B LEARN,REL TP SENSOR,ROCKER ARM OIL CONTROL SOL1,ROCKER ARM OIL CONTROL SOL2,ROCKER ARM OIL PRESSURE SWITCH,SPARK ADVANCE,ST FUEL TRIM,ST FUEL TRIM B1,ST FUEL TRIM B2,TARGET TH VLV,TIME,TP SENSOR,VEHICLE SPEED,VTEC PRES SW,VTEC SOL
206529_ACCORD_2006_PGM-FI_1HGCM56726A117571_09012007_135444.CSV.3.2,0,0,14.12d0,14.545505d0,0.03d0,-0.06082281d0,-0.07063295d0,31.0d0,2.92d0,13.8d0,0,10.5d0,10.0d0,4,176.0d0,50.25714d0,65.0d0,67.0d0,30.47d0,1891.0d0,1,0.0d0,6.75d0,2,2,2,2.39d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.12d0,48.2d0,2.6d0,0,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.9d0,0.95316535d0,0.95898604d0,1.96d0,4.0d0,0,1,1,11.76d0,0,0,1,27.0d0,0.94d0,0.97278535d0,0.9796831d0,10.6d0,-4.8d0,1.02d0,43.0d0,1,0
206529_ACCORD_2006_PGM-FI_1HGCM56726A117571_09012007_135444.CSV.3.3,0,0,14.12d0,14.545505d0,0.13d0,-0.06082281d0,-0.07063295d0,31.0d0,2.92d0,13.8d0,0,10.0d0,10.0d0,4,176.0d0,50.25714d0,67.0d0,67.0d0,30.47d0,1891.0d0,1,0.0d0,6.91d0,2,2,2,2.39d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.14d0,48.2d0,2.6d0,0,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.9d0,0.95316535d0,0.95898604d0,2.0d0,4.0d0,0,1,1,11.76d0,0,0,1,27.0d0,0.94d0,0.97278535d0,0.9796831d0,10.6d0,-4.6d0,1.04d0,43.0d0,1,0
206529_ACCORD_2006_PGM-FI_1HGCM56726A117571_09012007_135444.CSV.3.4,0,0,14.12d0,14.545505d0,0.0d0,-0.06082281d0,-0.07063295d0,31.0d0,2.92d0,13.8d0,0,10.5d0,10.0d0,4,176.0d0,50.25714d0,69.0d0,67.0d0,30.47d0,1887.0d0,1,0.0d0,6.93d0,2,2,2,2.39d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.14d0,48.2d0,2.6d0,0,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.9d0,0.95316535d0,0.95898604d0,2.02d0,4.0d0,0,1,1,11.76d0,0,0,1,27.0d0,0.97d0,0.97278535d0,0.9796831d0,10.6d0,-4.4d0,1.02d0,43.0d0,1,0
206529_ACCORD_2006_PGM-FI_1HGCM56726A117571_09012007_135444.CSV.3.5,0,0,14.12d0,14.545505d0,-0.05d0,-0.06082281d0,-0.07063295d0,31.0d0,2.92d0,13.8d0,0,10.5d0,10.0d0,4,176.0d0,50.25714d0,71.0d0,71.0d0,30.47d0,1888.0d0,1,0.0d0,6.9d0,2,2,2,2.39d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.16d0,48.2d0,2.6d0,0,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.9d0,0.95316535d0,0.95898604d0,2.0d0,4.0d0,0,1,1,11.76d0,0,0,1,27.5d0,0.99d0,0.97278535d0,0.9796831d0,10.6d0,-4.2d0,1.02d0,43.0d0,1,0
206529_ACCORD_2006_PGM-FI_1HGCM56726A117571_09012007_135444.CSV.3.6,0,0,14.12d0,14.545505d0,0.0d0,-0.06082281d0,-0.07063295d0,31.0d0,2.92d0,13.8d0,0,10.5d0,10.0d0,4,176.0d0,50.25714d0,75.0d0,73.0d0,30.47d0,1889.0d0,1,0.0d0,7.38d0,2,2,2,2.39d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.14d0,48.2d0,2.6d0,0,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.9d0,0.95316535d0,0.95898604d0,2.0d0,4.0d0,0,1,1,11.76d0,0,0,1,27.5d0,1.01d0,0.97278535d0,0.9796831d0,10.6d0,-4.0d0,1.02d0,43.0d0,1,0
206529_ACCORD_2006_PGM-FI_1HGCM56726A117571_09012007_135444.CSV.3.7,0,0,14.12d0,14.545505d0,0.05d0,-0.06082281d0,-0.07063295d0,32.0d0,2.92d0,14.0d0,0,10.5d0,10.0d0,4,176.0d0,50.25714d0,75.0d0,73.0d0,27.96d0,1876.0d0,1,0.0d0,7.33d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.14d0,48.2d0,2.6d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.9d0,0.95316535d0,0.95898604d0,2.0d0,4.0d0,0,1,1,11.76d0,0,0,1,27.5d0,1.02d0,0.97278535d0,0.9796831d0,10.6d0,-3.8d0,1.02d0,43.0d0,1,0
206529_ACCORD_2006_PGM-FI_1HGCM56726A117571_09012007_135444.CSV.3.8,0,0,14.12d0,14.545505d0,0.11d0,-0.06082281d0,-0.07063295d0,32.0d0,2.92d0,14.0d0,0,10.0d0,10.0d0,4,176.0d0,50.25714d0,65.0d0,69.0d0,27.96d0,1850.0d0,1,0.0d0,7.26d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.14d0,48.2d0,2.6d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.9d0,0.95316535d0,0.95898604d0,2.02d0,4.0d0,0,1,1,11.37d0,0,0,1,27.5d0,1.02d0,0.97278535d0,0.9796831d0,9.0d0,-3.6d0,1.02d0,43.0d0,1,0
206529_ACCORD_2006_PGM-FI_1HGCM56726A117571_09012007_135444.CSV.3.9,0,0,14.12d0,14.545505d0,0.15d0,-0.06082281d0,-0.07063295d0,32.0d0,2.92d0,14.0d0,0,10.0d0,10.0d0,4,176.0d0,50.25714d0,28.0d0,44.0d0,27.96d0,1718.0d0,1,0.0d0,4.44d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.16d0,48.2d0,2.6d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.9d0,0.95316535d0,0.95898604d0,1.55d0,4.0d0,0,1,1,3.5300000000000002d0,0,0,1,33.0d0,1.02d0,0.97278535d0,0.9796831d0,3.0d0,-3.4d0,0.74d0,43.0d0,1,0
206529_ACCORD_2006_PGM-FI_1HGCM56726A117571_09012007_135444.CSV.3.10,0,0,14.45d0,14.545505d0,0.59d0,-0.06082281d0,-0.07063295d0,32.0d0,2.92d0,14.0d0,0,0.0d0,0.0d0,4,176.0d0,50.25714d0,0.0d0,0.0d0,27.96d0,1572.0d0,1,0.0d0,3.06d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.16d0,48.2d0,2.6d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.9d0,0.95316535d0,0.95898604d0,1.1d0,4.0d0,0,1,1,2.74d0,0,0,1,23.5d0,0.97d0,0.97278535d0,0.9796831d0,2.6d0,-3.2d0,0.71d0,43.0d0,1,0
206529_ACCORD_2006_PGM-FI_1HGCM56726A117571_09012007_135444.CSV.3.11,0,0,14.45d0,14.545505d0,0.54d0,-0.06082281d0,-0.07063295d0,32.0d0,2.92d0,14.0d0,0,0.0d0,0.0d0,4,176.0d0,50.25714d0,0.0d0,0.0d0,27.96d0,1552.0d0,1,0.0d0,2.37d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.16d0,48.2d0,2.6d0,1,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.9d0,0.95316535d0,0.95898604d0,0.92d0,4.0d0,0,1,1,2.74d0,0,0,1,16.5d0,0.95d0,0.97278535d0,0.9796831d0,2.6d0,-3.0d0,0.71d0,43.0d0,1,0
206529_ACCORD_2006_PGM-FI_1HGCM56726A117571_09012007_135444.CSV.3.12,0,0,14.45d0,14.545505d0,0.23d0,-0.06082281d0,-0.07063295d0,36.0d0,2.92d0,14.0d0,0,0.0d0,0.0d0,4,176.0d0,50.25714d0,0.0d0,0.0d0,28.68d0,1454.0d0,1,0.0d0,2.37d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.14d0,48.2d0,2.6d0,0,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.9d0,0.95316535d0,0.95898604d0,0.84d0,4.0d0,0,1,1,2.74d0,0,0,1,9.5d0,0.94d0,0.97278535d0,0.9796831d0,2.6d0,-2.8d0,0.71d0,42.0d0,1,0
206529_ACCORD_2006_PGM-FI_1HGCM56726A117571_09012007_135444.CSV.3.13,0,0,14.45d0,14.545505d0,0.14d0,-0.06082281d0,-0.07063295d0,36.0d0,2.92d0,14.0d0,0,0.0d0,0.0d0,4,176.0d0,50.25714d0,0.0d0,0.0d0,28.68d0,1378.0d0,1,0.0d0,2.5300000000000002d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.16d0,48.2d0,2.6d0,0,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.9d0,0.95316535d0,0.95898604d0,0.82d0,4.0d0,0,1,1,2.74d0,0,0,1,8.0d0,0.94d0,0.97278535d0,0.9796831d0,2.6d0,-2.6d0,0.71d0,42.0d0,1,0
206529_ACCORD_2006_PGM-FI_1HGCM56726A117571_09012007_135444.CSV.3.14,0,0,14.45d0,14.545505d0,0.11d0,-0.06082281d0,-0.07063295d0,36.0d0,2.92d0,14.0d0,0,0.0d0,0.0d0,4,176.0d0,50.25714d0,0.0d0,0.0d0,28.68d0,1313.0d0,1,0.0d0,2.54d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.14d0,48.2d0,2.6d0,0,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.9d0,0.95316535d0,0.95898604d0,0.82d0,4.0d0,0,1,1,2.74d0,0,0,1,8.0d0,0.94d0,0.97278535d0,0.9796831d0,2.6d0,-2.4d0,0.71d0,42.0d0,1,0
206529_ACCORD_2006_PGM-FI_1HGCM56726A117571_09012007_135444.CSV.3.15,0,0,14.45d0,14.545505d0,0.15d0,-0.06082281d0,-0.07063295d0,36.0d0,2.92d0,14.0d0,0,0.0d0,0.0d0,4,176.0d0,50.25714d0,0.0d0,0.0d0,28.68d0,1275.0d0,1,0.0d0,2.49d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.16d0,48.2d0,2.6d0,0,1,-15.179118d0,0,1,0.58d0,0.5d0,0.0d0,0.9d0,0.95316535d0,0.95898604d0,0.84d0,4.0d0,0,1,1,2.74d0,0,0,1,8.0d0,0.94d0,0.97278535d0,0.9796831d0,2.6d0,-2.2d0,0.71d0,42.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.0,0,0,14.56d0,14.545505d0,-2.44d0,-0.06082281d0,-0.07063295d0,29.0d0,2.86d0,14.1d0,0,-0.5d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,17.21d0,1509.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,1,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.73d0,6.0d0,0,1,1,2.74d0,0,0,1,8.0d0,1.0d0,0.97278535d0,0.9796831d0,2.6d0,-14.804d0,0.69d0,43.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.1,0,0,14.56d0,14.545505d0,-2.5300000000000002d0,-0.06082281d0,-0.07063295d0,29.0d0,2.86d0,14.1d0,0,0.0d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,17.21d0,1497.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,1,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.73d0,6.0d0,0,1,1,2.74d0,0,0,1,8.0d0,1.0d0,0.97278535d0,0.9796831d0,2.6d0,-14.604d0,0.69d0,43.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.2,0,0,14.56d0,14.545505d0,-2.59d0,-0.06082281d0,-0.07063295d0,29.0d0,2.86d0,14.1d0,0,0.0d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,17.21d0,1496.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,1,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.73d0,6.0d0,0,1,1,2.74d0,0,0,1,8.0d0,1.0d0,0.97278535d0,0.9796831d0,2.6d0,-14.404d0,0.69d0,43.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.3,0,0,14.56d0,14.545505d0,-2.64d0,-0.06082281d0,-0.07063295d0,29.0d0,2.86d0,14.1d0,0,0.0d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,17.21d0,1486.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,1,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.73d0,6.0d0,0,1,1,2.74d0,0,0,1,8.0d0,1.0d0,0.97278535d0,0.9796831d0,2.6d0,-14.204d0,0.69d0,43.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.4,0,0,14.56d0,14.545505d0,-2.67d0,-0.06082281d0,-0.07063295d0,29.0d0,2.86d0,14.1d0,0,0.0d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,17.21d0,1482.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,1,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.73d0,6.0d0,0,1,1,2.74d0,0,0,1,8.0d0,1.0d0,0.97278535d0,0.9796831d0,2.6d0,-14.004d0,0.69d0,43.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.5,0,0,14.56d0,14.545505d0,-2.69d0,-0.06082281d0,-0.07063295d0,46.0d0,2.86d0,14.0d0,0,0.0d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,45.52d0,1473.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,1,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.73d0,6.0d0,0,1,1,2.74d0,0,0,1,8.0d0,1.0d0,0.97278535d0,0.9796831d0,2.6d0,-13.804d0,0.69d0,42.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.6,0,0,14.56d0,14.545505d0,-2.7d0,-0.06082281d0,-0.07063295d0,46.0d0,2.86d0,14.0d0,0,-0.5d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,45.52d0,1468.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,1,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.71d0,6.0d0,0,1,1,2.74d0,0,0,1,8.0d0,1.0d0,0.97278535d0,0.9796831d0,2.6d0,-13.604d0,0.69d0,42.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.7,0,0,14.56d0,14.545505d0,-2.71d0,-0.06082281d0,-0.07063295d0,46.0d0,2.86d0,14.0d0,0,0.0d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,45.52d0,1458.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,1,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.73d0,6.0d0,0,1,1,2.74d0,0,0,1,8.0d0,1.0d0,0.97278535d0,0.9796831d0,2.6d0,-13.404d0,0.69d0,42.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.8,0,0,14.56d0,14.545505d0,-2.7199999999999998d0,-0.06082281d0,-0.07063295d0,46.0d0,2.86d0,14.0d0,0,0.0d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,45.52d0,1453.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,1,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.73d0,6.0d0,0,1,1,2.74d0,0,0,1,8.0d0,1.0d0,0.97278535d0,0.9796831d0,2.6d0,-13.204d0,0.69d0,42.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.9,0,0,14.56d0,14.545505d0,-2.73d0,-0.06082281d0,-0.07063295d0,46.0d0,2.86d0,14.0d0,0,0.0d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,45.52d0,1440.0d0,0,0.0d0,0.0d0,3,2,2,2.51d0,1,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,1,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.71d0,6.0d0,0,1,1,2.74d0,0,0,1,8.0d0,1.0d0,0.97278535d0,0.9796831d0,2.6d0,-13.004d0,0.69d0,42.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.10,0,0,14.56d0,14.545505d0,-2.74d0,-0.06082281d0,-0.07063295d0,36.0d0,2.86d0,14.0d0,0,0.0d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,30.47d0,1435.0d0,0,0.0d0,0.0d0,1,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,0,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.73d0,6.0d0,0,1,1,2.74d0,0,0,1,8.0d0,1.0d0,0.97278535d0,0.9796831d0,2.6d0,-12.804d0,0.69d0,41.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.11,0,0,14.56d0,14.545505d0,-2.74d0,-0.06082281d0,-0.07063295d0,36.0d0,2.86d0,14.0d0,0,0.0d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,30.47d0,1428.0d0,0,0.0d0,0.0d0,1,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,0,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.73d0,6.0d0,0,1,1,2.74d0,0,0,1,8.0d0,1.0d0,0.97278535d0,0.9796831d0,2.6d0,-12.604d0,0.69d0,41.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.12,0,0,14.56d0,14.545505d0,-2.74d0,-0.06082281d0,-0.07063295d0,36.0d0,2.86d0,14.0d0,0,0.0d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,30.47d0,1416.0d0,0,0.0d0,0.0d0,1,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,0,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.73d0,6.0d0,0,1,1,2.74d0,0,0,1,8.0d0,1.0d0,0.97278535d0,0.9796831d0,2.6d0,-12.404d0,0.69d0,41.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.13,0,0,14.34d0,14.545505d0,-2.75d0,-0.06082281d0,-0.07063295d0,36.0d0,2.86d0,14.0d0,0,0.0d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,30.47d0,1409.0d0,0,0.0d0,2.49d0,1,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,0,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.73d0,6.0d0,0,1,1,2.74d0,0,0,1,9.5d0,0.99d0,0.97278535d0,0.9796831d0,3.8d0,-12.204d0,0.69d0,41.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.14,0,0,13.7d0,14.545505d0,-2.76d0,-0.06082281d0,-0.07063295d0,36.0d0,2.86d0,14.0d0,0,-0.5d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,30.47d0,1435.0d0,0,0.0d0,3.9d0,1,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,0,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.96d0,6.0d0,0,1,1,7.06d0,0,0,1,25.5d0,0.99d0,0.97278535d0,0.9796831d0,6.3d0,-12.004d0,0.84d0,41.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.0.15,0,0,13.7d0,14.545505d0,-1.42d0,-0.06082281d0,-0.07063295d0,28.0d0,2.86d0,14.0d0,0,0.0d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,17.92d0,1556.0d0,0,0.0d0,4.58d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.0d0,60.8d0,2.6d0,0,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,1.16d0,6.0d0,0,1,1,7.45d0,0,0,1,24.0d0,0.99d0,0.97278535d0,0.9796831d0,6.6d0,-11.804d0,0.86d0,40.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.1.0,0,0,13.7d0,14.545505d0,-0.03d0,-0.06082281d0,-0.07063295d0,28.0d0,2.86d0,14.0d0,0,0.0d0,0.0d0,4,188.6d0,50.25714d0,10.0d0,0.0d0,17.92d0,1583.0d0,0,0.0d0,4.46d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.04d0,60.8d0,2.6d0,0,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,1.1400000000000001d0,6.0d0,0,1,1,5.49d0,0,0,1,24.0d0,0.99d0,0.97278535d0,0.9796831d0,5.2d0,-11.604d0,0.78d0,40.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.1.1,0,0,13.7d0,14.545505d0,0.43d0,-0.06082281d0,-0.07063295d0,28.0d0,2.86d0,14.0d0,0,1.0d0,2.0d0,4,188.6d0,50.25714d0,6.0d0,0.0d0,17.92d0,1540.0d0,0,0.0d0,3.8d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.04d0,60.8d0,2.6d0,0,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,1.08d0,6.0d0,0,1,1,5.49d0,0,0,1,25.0d0,0.97d0,0.97278535d0,0.9796831d0,5.5d0,-11.404d0,0.78d0,40.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.1.2,0,0,13.7d0,14.545505d0,0.33d0,-0.06082281d0,-0.07063295d0,28.0d0,2.86d0,14.0d0,0,4.0d0,6.5d0,4,188.6d0,50.25714d0,12.0d0,8.0d0,17.92d0,1540.0d0,0,0.0d0,4.0d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.06d0,60.8d0,2.6d0,0,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,1.2d0,6.0d0,0,1,1,7.84d0,0,0,1,23.5d0,0.97d0,0.97278535d0,0.9796831d0,6.4d0,-11.204d0,0.88d0,40.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.1.3,0,0,13.7d0,14.545505d0,-0.05d0,-0.06082281d0,-0.07063295d0,28.0d0,2.86d0,14.0d0,0,9.0d0,9.5d0,4,188.6d0,50.25714d0,6.0d0,7.0d0,17.92d0,1557.0d0,0,8.0d0,3.58d0,2,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.06d0,60.8d0,2.6d0,0,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,1.08d0,6.0d0,0,1,1,3.5300000000000002d0,0,0,1,29.0d0,1.0d0,0.97278535d0,0.9796831d0,2.8d0,-11.004d0,0.73d0,40.0d0,1,0
206592_ACCORD_2006_PGM-FI_1HGCM56326A117938_24012007_154326.CSV.1.4,0,0,13.7d0,14.545505d0,0.34d0,-0.06082281d0,-0.07063295d0,36.0d0,2.86d0,14.1d0,0,0.0d0,0.0d0,4,188.6d0,50.25714d0,0.0d0,0.0d0,17.57d0,1465.0d0,0,10.0d0,2.7199999999999998d0,1,2,2,2.51d0,0,75.57143d0,0.5407597d0,0.5268359d0,0.06d0,60.8d0,2.6d0,0,1,-15.179118d0,0,1,0.89d0,0.96d0,0.0d0,0.95d0,0.95316535d0,0.95898604d0,0.86d0,6.0d0,0,1,1,2.35d0,0,0,1,23.0d0,1.01d0,0.97278535d0,0.9796831d0,2.6d0,-10.804d0,0.69d0,40.0d0,1,0
